transaction_id,customer_id,transaction_date,amount,channel,merchant_city,items,discount
T0001241,C001288,2024-02-01,2225.39,store,Hyderabad,7,0.241
T0001242,C001417,2024-07-23,346.43,online,Kolkata,4,0.047
T0001243,C003116,2024-01-02,1423.76,online,Pune,11,0.22
T0001244,C003723,2024-04-02,1530.11,online,Bhopal,3,0.037
T0001245,C001353,2025-07-29,3120.93,online,Lucknow,1,0.004
T0001246,C005754,2024-07-28,923.21,online,Hyderabad,8,0.079
T0001247,C004268,2025-02-02,2831.02,online,Kolkata,8,0.017
T0001248,C000827,2024-05-10,2770.2,mobile,Bhopal,2,0.024
T0001249,C005572,2025-02-12,3325.46,online,Delhi,2,
T0001250,C003609,2024-12-13,418.47,store,Ahmedabad,10,0.056
T0001251,C005909,2025-12-12,1540.69,phone,Delhi,6,0.185
T0001252,C005951,2024-12-04,4385.15,online,Lucknow,8,0.004
T0001253,C001726,2024-11-26,2586.49,online,Bengaluru,3,0.004
T0001254,C005003,2024-04-09,885.27,online,Kolkata,1,0.008
T0001255,C001577,2024-10-31,3818.49,online,Ahmedabad,9,0.069
T0001256,C000858,2024-11-20,1968.3,online,Kochi,1,0.101
T0001257,C005250,2025-07-01,4317.29,online,Lucknow,11,0.033
T0001258,C006233,2025-12-06,1259.85,store,Kolkata,6,0.028
T0001259,C004840,2024-07-10,714.62,online,Ahmedabad,4,0.015
T0001260,C004535,2024-11-24,1780.63,online,Lucknow,7,0.061
T0001261,C002701,2025-10-14,1673.32,online,Mumbai,1,0.07
T0001262,C003201,2025-10-19,5838.21,online,Pune,2,0.068
T0001263,C003998,2025-12-08,1335.52,store,Jaipur,9,0.074
T0001264,C006271,2024-02-24,826.79,store,Bhopal,10,0.083
T0001265,C003367,2025-08-26,629.81,online,Jaipur,8,0.067
T0001266,C001739,2024-12-08,3494.88,online,Mumbai,7,0.002
T0001267,C002647,2024-02-25,1992.13,mobile,Kolkata,5,0.029
T0001268,C001051,2025-06-26,529.86,store,Lucknow,7,0.009
T0001269,C002731,2024-02-14,1492.05,store,Lucknow,1,0.082
T0001270,C001366,2025-10-29,580.68,store,Pune,11,0.188
T0001271,C_BAD_002,2025-12-17,3011.54,online,Chennai,4,0.017
T0001272,C003128,2025-03-14,2174.03,store,Mumbai,1,0.064
T0001273,C000593,2025-08-27,3209.05,online,Jaipur,3,0.047
T0001274,C006136,2025-10-31,1466.65,online,Pune,6,0.021
T0001275,C005151,2025-01-31,1023.03,store,Bengaluru,5,
T0001276,C003437,2025-09-17,343.6,online,Delhi,6,0.022
T0001277,C004619,2025-08-17,2096.02,phone,Lucknow,3,0.011
T0001278,C000045,2024-05-08,764.2,online,Kochi,6,0.068
T0001279,C001261,2025-08-02,709.85,mobile,Kolkata,11,0.169
T0001280,C000402,2024-01-31,1370.07,online,Chennai,3,0.026
T0001281,C002558,2025-10-20,2972.08,store,Chennai,11,0.084
T0001282,C001386,2024-10-11,1802.56,online,Mumbai,10,0.073
T0001283,C001394,2024-05-14,3775.64,online,Lucknow,4,0.119
T0001284,C004453,2025-07-21,2843.24,online,Chennai,7,0.135
T0001285,C005279,2025-02-09,2647.32,store,Bhopal,8,0.05
T0001286,C004963,2024-01-20,3512.96,mobile,Kolkata,10,0.054
T0001287,C003804,2024-03-25,3320.15,store,Kolkata,2,0.021
T0001288,C003914,2024-05-08,1390.38,online,Lucknow,6,0.008
T0001289,C005427,2025-07-06,1105.07,online,Ahmedabad,1,0.058
T0001290,C004076,2024-11-20,791.41,store,Hyderabad,10,0.033
T0001291,C_BAD_013,2024-01-28,3496.57,store,Kolkata,3,0.054
T0001292,C000083,2024-03-26,3293.31,online,Kolkata,3,0.106
T0001293,C000616,2025-11-18,180.93,online,Jaipur,4,0.102
T0001294,C004175,2025-01-09,9090.12,online,Pune,9,0.024
T0001295,C000849,2025-04-24,4673.18,phone,Jaipur,10,0.047
T0001296,C003567,2025-07-06,3571.61,online,Lucknow,4,0.075
T0001297,C004538,2025-03-10,2063.94,store,Kolkata,3,
T0001298,C000701,2025-09-22,5970.54,online,Jaipur,8,0.221
T0001299,C000635,2024-07-07,3618.78,store,Lucknow,9,0.06
T0001300,C002584,2025-12-30,9842.62,online,Hyderabad,2,0.028
T0001301,C002253,2025-02-09,1603.73,store,Hyderabad,6,0.063
T0001302,C001860,2024-06-01,2277.52,online,Hyderabad,9,0.132
T0001303,C005101,2024-11-11,3557.95,mobile,Jaipur,9,0.175
T0001304,C005232,2024-11-25,7234.94,online,Hyderabad,9,0.114
T0001305,C001764,2025-04-25,11287.57,online,Hyderabad,4,0.097
T0001306,C006095,2025-03-16,737.06,phone,Mumbai,9,0.019
T0001307,C003969,2024-10-19,1679.7,mobile,Hyderabad,4,0.044
T0001308,C005467,2025-12-04,377.39,online,Lucknow,7,
T0001309,C005615,2024-07-02,4696.04,mobile,Bhopal,8,
T0001310,C005954,2025-07-23,982.92,mobile,Delhi,9,0.148
T0001311,C004306,2025-01-31,3342.24,store,Hyderabad,5,0.082
T0001312,C001326,2025-06-18,1266.44,online,Bhopal,7,0.01
T0001313,C002131,2024-09-12,701.22,online,Lucknow,3,0.155
T0001314,C004272,2024-12-27,1812.09,mobile,Mumbai,6,0.073
T0001315,C005191,2025-01-02,632.28,online,Delhi,8,0.063
T0001316,C002312,2025-11-03,1995.38,online,Ahmedabad,5,0.027
T0001317,C004568,2025-06-05,5228.71,online,Mumbai,5,0.124
T0001318,C002009,2024-02-24,6788.93,mobile,Pune,1,0.199
T0001319,C003319,2025-04-28,1120.35,online,Bhopal,6,0.049
T0001320,C001762,2025-03-25,554.96,online,Ahmedabad,3,0.034
T0001321,C003385,2024-06-07,331.11,mobile,Kolkata,7,0.008
T0001322,C000866,2024-04-22,758.74,mobile,Kochi,1,0.039
T0001323,C004047,2025-11-28,534.06,store,Kochi,6,
T0001324,C002294,2024-11-06,1913.85,store,Hyderabad,9,0.015
T0001325,C005410,2025-10-02,264.28,online,Jaipur,1,0.081
T0001326,C003105,2024-12-13,2336.47,online,Hyderabad,2,0.186
T0001327,C005002,2025-12-17,829.25,online,Jaipur,4,0.051
T0001328,C003543,2024-04-23,3224.23,online,Bengaluru,11,
T0001329,C006070,2025-09-09,1717.32,online,Jaipur,9,0.077
T0001330,C003807,2024-10-24,895.89,online,Jaipur,2,0.166
T0001331,C005765,2024-01-05,4604.82,online,Bengaluru,10,0.021
T0001332,C005100,2025-05-15,7178.64,phone,Ahmedabad,3,0.013
T0001333,C005839,2025-08-21,1801.08,store,Chennai,4,0.073
T0001334,C005193,2024-12-07,4951.8,online,Kolkata,10,0.021
T0001335,C000126,2024-02-19,1381.54,online,Chennai,10,0.131
T0001336,C000642,2024-03-02,1347.21,store,Bhopal,9,0.137
T0001337,C001432,2024-01-26,352.18,online,Hyderabad,4,0.105
T0001338,C001206,2025-07-29,1516.75,store,Pune,8,0.055
T0001339,C003326,2025-10-01,3143.05,online,Bengaluru,11,0.026
T0001340,C002704,2025-12-20,3467.01,mobile,Delhi,6,0.103
T0001341,C000221,2024-06-15,2273.14,store,Kolkata,9,0.235
T0001342,C000458,2024-05-31,1198.3,online,Jaipur,4,0.034
T0001343,C000189,2024-03-28,2251.81,online,Ahmedabad,10,0.045
T0001344,C001905,2024-01-11,524.32,phone,Mumbai,8,0.012
T0001345,C004960,2024-09-17,1946.84,store,Bengaluru,5,
T0001346,C002563,2025-03-16,3091.59,phone,Kolkata,1,0.077
T0001347,C002708,2024-06-06,6004.18,online,Mumbai,7,0.178
T0001348,C002135,2024-01-17,1972.46,store,Hyderabad,6,0.147
T0001349,C004955,2024-08-19,2784.11,online,Pune,5,
T0001350,C001466,2025-08-25,1635.88,online,Kolkata,10,
T0001351,C004492,2025-04-26,5523.29,store,Kolkata,1,
T0001352,C002350,2025-09-01,1034.43,mobile,Lucknow,9,
T0001353,C000341,2025-09-07,1401.73,store,Delhi,2,0.004
T0001354,C000075,2025-01-22,805.55,mobile,Hyderabad,8,0.065
T0001355,C001673,2025-10-22,1808.4,store,Mumbai,3,0.1
T0001356,C003379,2025-11-14,363.84,online,Bengaluru,6,0.055
T0001357,C004429,2025-05-03,384.85,store,Chennai,6,0.023
T0001358,C001691,2025-01-12,2115.39,store,Chennai,1,0.097
T0001359,C000515,2024-03-14,39577.148956100566,online,Kolkata,11,0.111
T0001360,C002116,2025-06-02,1333.64,online,Delhi,10,0.006
T0001361,C006024,2025-02-23,3330.47,store,Jaipur,4,0.143
T0001362,C002631,2024-11-05,805.88,online,Kolkata,11,
T0001363,C001376,2024-08-25,2083.45,mobile,Pune,6,0.045
T0001364,C002338,2024-08-19,526.24,mobile,Hyderabad,9,0.059
T0001365,C004118,2024-06-11,7621.41,online,Kochi,4,0.012
T0001366,C003688,2025-03-11,879.68,online,Jaipur,9,0.094
T0001367,C004481,2025-10-02,14956.57,mobile,Kochi,6,0.048
T0001368,C001467,2024-08-07,557.06,store,Kolkata,11,0.054
T0001369,C003257,2024-11-25,815.07,mobile,Ahmedabad,1,0.012
T0001370,C001787,2024-10-11,1881.51,mobile,Kolkata,10,0.223
T0001371,C003725,2025-09-09,1082.5,store,Chennai,1,0.193
T0001372,C004959,2024-05-31,2020.86,online,Pune,3,
T0001373,C005698,2024-10-04,440.45,online,Kochi,2,0.121
T0001374,C002945,2025-04-30,2799.47,online,Pune,11,0.018
T0001375,C000543,2025-01-31,816.38,online,Chennai,1,0.003
T0001376,C002604,2025-05-28,2534.83,store,Hyderabad,7,0.098
T0001377,C004896,2025-05-31,3692.92,online,Chennai,8,0.044
T0001378,C002632,2025-06-23,1310.07,store,Delhi,11,0.028
T0001379,C005921,2025-12-13,1911.99,online,Delhi,10,0.04
T0001380,C004761,2024-08-31,1646.56,online,Mumbai,11,0.038
T0001381,C003441,2024-12-24,6005.71,online,Lucknow,4,0.009
T0001382,C004005,2024-02-02,747.8,mobile,Jaipur,10,0.028
T0001383,C002787,2025-01-08,1491.2,online,Delhi,6,0.021
T0001384,C003158,2025-08-24,1118.95,online,Delhi,1,0.002
T0001385,C002271,2024-11-16,2421.18,online,Delhi,5,0.01
T0001386,C006256,2025-03-16,1933.13,mobile,Ahmedabad,2,0.019
T0001387,C002782,2024-02-09,1506.66,online,Kolkata,5,0.052
T0001388,C004291,2025-05-06,1312.74,mobile,Lucknow,6,0.014
T0001389,C003596,2025-12-04,1370.0,online,Lucknow,4,0.043
T0001390,C005152,2025-03-16,2792.0,online,Ahmedabad,2,0.127
T0001391,C003832,2024-09-14,3104.05,online,Jaipur,8,0.058
T0001392,C004070,2024-08-20,3639.92,store,Lucknow,3,0.007
T0001393,C000750,2025-11-28,4735.77,online,Pune,8,0.075
T0001394,C006242,2024-06-10,1487.51,online,Hyderabad,7,0.002
T0001395,C005626,2024-11-02,440.02,online,Ahmedabad,5,0.006
T0001396,C005219,2025-11-13,9338.55,online,Jaipur,4,0.022
T0001397,C002165,2024-11-03,4904.81,mobile,Hyderabad,10,0.017
T0001398,C003934,2025-12-28,3681.44,online,Bhopal,5,0.05
T0001399,C001345,2024-05-17,999.81,mobile,Bengaluru,9,0.055
T0001400,C000341,2024-12-28,2443.72,store,Chennai,9,0.052
T0001401,C003367,2024-02-03,781.88,mobile,Hyderabad,1,0.011
T0001402,C001255,2024-01-09,313.89,online,Jaipur,4,0.039
T0001403,C004888,2024-11-08,4052.7,online,Bengaluru,2,0.008
T0001404,C003158,2025-08-31,2001.68,online,Jaipur,7,
T0001405,C001335,2024-06-10,16227.92,online,Bhopal,2,0.009
T0001406,C001331,2025-12-28,4106.2,store,Ahmedabad,2,0.017
T0001407,C004664,2025-03-23,2607.37,online,Ahmedabad,11,0.075
T0001408,C003090,2024-08-05,3643.41,online,Delhi,6,0.032
T0001409,C003092,2024-06-29,1015.79,mobile,Jaipur,5,0.059
T0001410,C000229,2025-02-01,1086.65,store,Lucknow,8,0.017
T0001411,C004141,2025-12-04,936.95,store,Chennai,5,0.117
T0001412,C003444,2024-07-01,1240.05,online,Bengaluru,10,0.107
T0001413,C001493,2024-05-20,663.94,mobile,Bhopal,1,0.028
T0001414,C006039,2025-08-01,1295.66,online,Mumbai,11,0.054
T0001415,C006243,2025-09-21,3585.39,store,Pune,5,0.059
T0001416,C002616,2025-02-23,6344.18,mobile,Kochi,9,0.035
T0001417,C001232,2025-12-02,4736.03,phone,Kolkata,3,0.096
T0001418,C005095,2024-07-13,4015.31,online,Hyderabad,8,0.14
T0001419,C002367,2024-09-18,2866.97,online,Bhopal,11,0.033
T0001420,C005143,2024-08-04,427.53,online,Kolkata,5,0.057
T0001421,C002857,2024-01-17,4491.22,store,Mumbai,2,0.041
T0001422,C001247,2024-05-15,3663.2,mobile,Chennai,8,0.024
T0001423,C001530,2024-08-18,419.2,store,Delhi,11,0.025
T0001424,C005025,2025-02-04,3658.43,store,Hyderabad,4,0.012
T0001425,C002110,2024-02-05,1123.3,online,Delhi,9,0.042
T0001426,C002519,2024-04-21,2901.39,online,Delhi,1,0.015
T0001427,C001056,2024-01-31,5892.84,online,Bhopal,1,0.08
T0001428,C004974,2024-01-29,1078.12,mobile,Kolkata,1,0.095
T0001429,C005245,2024-09-04,2772.64,online,Jaipur,1,0.041
T0001430,C002478,2025-09-27,2535.46,mobile,Hyderabad,4,0.134
T0001431,C004235,2025-09-10,1116.18,store,Bengaluru,3,0.066
T0001432,C006163,2024-04-05,2019.09,online,Kochi,10,0.177
T0001433,C004557,2025-02-06,4879.78,mobile,Pune,7,0.123
T0001434,C003742,2024-09-18,1343.16,store,Delhi,3,0.006
T0001435,C001596,2024-09-12,2356.34,mobile,Jaipur,11,0.014
T0001436,C003530,2025-07-08,772.23,mobile,Chennai,11,0.0
T0001437,C000124,2025-08-06,294.47,store,Chennai,3,
T0001438,C003279,2025-04-08,1170.68,mobile,Chennai,6,0.081
T0001439,C003155,2024-03-30,6997.33,phone,Bhopal,10,0.004
T0001440,C001120,2025-12-21,9109.89,online,Kolkata,2,0.017
T0001441,C001779,2024-08-26,5494.7,online,Lucknow,4,0.059
T0001442,C000484,2025-08-09,635.11,online,Bhopal,10,0.007
T0001443,C002356,2024-04-28,1619.4,online,Pune,2,0.031
T0001444,C002105,2024-06-30,3344.33,store,Mumbai,8,0.095
T0001445,C000421,2024-12-04,773.62,online,Pune,11,0.062
T0001446,C003475,2024-12-01,557.36,mobile,Mumbai,7,0.047
T0001447,C003068,2025-07-12,3342.67,mobile,Kolkata,2,0.036
T0001448,C000450,2024-03-31,3861.75,phone,Hyderabad,9,0.081
T0001449,C002319,2024-08-19,1084.78,mobile,Mumbai,3,0.007
T0001450,C005663,2024-07-15,2638.52,online,Bhopal,11,0.011
T0001451,C005346,2024-05-08,11953.82,store,Hyderabad,7,
T0001452,C003928,2025-09-06,4032.77,online,Kochi,7,0.091
T0001453,C003300,2024-08-01,3267.58,online,Kolkata,4,0.108
T0001454,C004752,2024-03-10,2463.7,online,Bhopal,6,0.01
T0001455,C001557,2025-01-26,1177.65,online,Delhi,9,0.026
T0001456,C002083,2024-06-09,343.63,store,Delhi,4,0.047
T0001457,C001223,2025-08-30,5115.88,online,Mumbai,2,0.045
T0001458,C003488,2024-08-19,2192.07,store,Delhi,3,0.02
T0001459,C000555,2025-12-30,341.82,store,Kochi,3,0.034
T0001460,C004318,2025-10-06,3902.09,online,Bhopal,1,0.011
T0001461,C000113,2025-04-16,683.64,online,Pune,6,0.064
T0001462,C002239,2025-01-29,1444.46,phone,Hyderabad,10,0.109
T0001463,C005970,2025-06-11,8227.91,online,Kolkata,7,0.072
T0001464,C002703,2025-03-12,2306.67,online,Mumbai,11,0.043
T0001465,C001821,2024-02-21,2297.66,mobile,Kolkata,10,0.099
T0001466,C000870,2025-02-02,198.75,mobile,Kolkata,7,0.047
T0001467,C005976,2025-11-18,9039.88,online,Jaipur,8,0.014
T0001468,C001587,2025-11-25,1544.44,online,Pune,2,0.066
T0001469,C003947,2025-05-21,887.68,store,Kolkata,6,0.029
T0001470,C002785,2024-04-14,2797.62,store,Delhi,9,0.031
T0001471,C001012,2024-05-28,782.46,online,Kolkata,1,0.037
T0001472,C005058,2025-04-04,1231.06,store,Bhopal,2,0.021
T0001473,C004618,2025-12-12,592.24,store,Jaipur,1,0.075
T0001474,C000214,2024-03-31,3139.31,online,Pune,11,0.059
T0001475,C005000,2024-09-26,1446.12,store,Bhopal,11,0.004
T0001476,C000639,2024-10-28,1070.94,online,Bengaluru,11,0.01
T0001477,C003386,2025-06-12,1637.25,mobile,Kolkata,6,0.067
T0001478,C004893,2025-02-18,1458.14,mobile,Delhi,9,0.125
T0001479,C005152,2025-04-26,2533.26,store,Hyderabad,9,0.069
T0001480,C003866,2025-04-01,2019.26,store,Chennai,6,0.033
T0001481,C001688,2024-10-19,1008.77,online,Delhi,5,
T0001482,C005221,2024-02-08,2289.5,store,Hyderabad,8,
T0001483,C000692,2025-11-28,4324.85,mobile,Chennai,11,0.017
T0001484,C002170,2025-08-25,3063.99,online,Hyderabad,5,0.084
T0001485,C002809,2025-09-12,1938.51,store,Chennai,3,0.008
T0001486,C001033,2024-12-17,2516.15,phone,Kochi,8,0.092
T0001487,C000266,2024-01-16,759.76,online,Jaipur,8,0.208
T0001488,C002116,2025-10-31,4085.49,store,Bengaluru,2,0.019
T0001489,C000067,2024-04-16,281.47,mobile,Mumbai,2,0.185
T0001490,C000635,2024-04-28,3013.6,online,Kochi,11,
T0001491,C003716,2024-01-21,10528.95,online,Kochi,8,0.064
T0001492,C003709,2025-04-30,4741.82,online,Mumbai,11,0.072
T0001493,C003403,2024-03-08,13413.4,online,Lucknow,5,0.13
T0001494,C001018,2024-08-17,356.49,online,Jaipur,2,0.168
T0001495,C001996,2024-10-22,4199.96,online,Chennai,7,0.03
T0001496,C000258,2024-03-28,819.97,store,Mumbai,10,0.054
T0001497,C000563,2025-09-29,788.88,online,Mumbai,8,0.005
T0001498,C000446,2025-02-21,3738.32,online,Kolkata,2,0.156
T0001499,C001525,2024-07-24,1008.61,store,Kochi,5,0.001
T0001500,C003453,2025-04-15,801.37,online,Bhopal,1,0.075
T0001501,C002368,2025-11-29,1906.76,online,Delhi,11,0.04
T0001502,C000003,2024-03-05,1409.26,store,Chennai,6,0.035
T0001503,C005260,2024-10-04,893.41,mobile,Lucknow,9,0.138
T0001504,C005597,2024-05-10,1277.7,store,Kochi,11,0.009
T0001505,C006052,2024-01-10,12535.25,store,Lucknow,6,0.098
T0001506,C004624,2025-08-26,2697.89,store,Lucknow,8,0.045
T0001507,C005772,2025-09-17,3883.79,store,Ahmedabad,9,0.058
T0001508,C003766,2024-06-06,659.42,store,Delhi,7,0.009
T0001509,C004924,2024-09-02,265.99,mobile,Delhi,6,0.017
T0001510,C002059,2024-08-07,7564.43,online,Delhi,7,0.059
T0001511,C001485,2024-11-02,628.23,store,Mumbai,5,0.161
T0001512,C005551,2025-04-20,3346.07,online,Mumbai,10,0.062
T0001513,C001089,2025-11-20,2473.87,online,Hyderabad,4,0.112
T0001514,C005654,2025-12-05,3386.49,store,Kolkata,6,0.15
T0001515,C004484,2024-03-21,854.97,phone,Chennai,9,0.001
T0001516,C001694,2024-10-19,913.83,mobile,Jaipur,9,0.125
T0001517,C004806,2025-03-03,674.43,online,Mumbai,6,0.172
T0001518,C005674,2024-02-23,1254.76,phone,Delhi,4,0.171
T0001519,C004090,2024-01-27,3820.46,store,Ahmedabad,11,0.012
T0001520,C004901,2025-02-11,1448.02,online,Jaipur,3,
T0001521,C002968,2024-05-01,2068.24,mobile,Bengaluru,7,0.089
T0001522,C002945,2024-01-24,828.81,store,Pune,6,0.038
T0001523,C005361,2024-03-18,1330.62,mobile,Chennai,9,0.116
T0001524,C003067,2024-08-07,717.9,online,Lucknow,11,0.085
T0001525,C001769,2025-10-13,2626.67,mobile,Bengaluru,6,0.048
T0001526,C004708,2025-12-29,1133.27,online,Ahmedabad,7,0.024
T0001527,C003127,2024-07-09,5414.54,online,Pune,9,0.027
T0001528,C006145,2024-01-19,1829.11,mobile,Hyderabad,5,
T0001529,C001355,2024-11-01,511.15,store,Pune,9,0.037
T0001530,C005715,2024-03-29,1074.81,store,Jaipur,3,0.137
T0001531,C004050,2024-12-14,1963.72,mobile,Lucknow,8,0.006
T0001532,C005765,2025-09-20,3044.65,store,Bengaluru,3,0.005
T0001533,C000190,2025-10-27,3346.38,store,Ahmedabad,11,0.011
T0001534,C002113,2024-07-07,490.58,mobile,Kolkata,7,0.086
T0001535,C005045,2025-09-28,14918.42,store,Bhopal,1,0.04
T0001536,C005043,2024-01-07,4395.41,online,Jaipur,11,0.19
T0001537,C006240,2025-10-07,6564.49,online,Kolkata,4,0.022
T0001538,C001020,2025-09-08,2553.22,store,Delhi,7,0.061
T0001539,C005499,2025-12-24,1677.11,phone,Mumbai,8,0.113
T0001540,C004827,2025-08-10,2790.93,online,Ahmedabad,4,0.102
T0001541,C004430,2025-09-01,1689.62,online,Jaipur,9,0.124
T0001542,C003972,2025-02-18,1225.84,phone,Bengaluru,5,0.043
T0001543,C000191,2025-11-10,2177.74,online,Lucknow,11,0.018
T0001544,C002650,2024-08-14,1586.02,online,Delhi,3,0.212
T0001545,C001593,2024-06-16,3194.22,online,Pune,1,0.004
T0001546,C005370,2024-07-28,4941.97,online,Ahmedabad,7,0.014
T0001547,C000746,2025-08-15,4609.32,store,Chennai,4,0.026
T0001548,C001652,2024-03-02,2195.8,phone,Delhi,2,0.134
T0001549,C005208,2025-02-01,887.89,online,Jaipur,2,0.144
T0001550,C005453,2024-07-06,2746.68,online,Pune,5,0.088
T0001551,C004565,2025-02-24,8830.45,store,Hyderabad,1,0.078
T0001552,C004120,2024-12-04,7517.3,online,Bengaluru,9,0.022
T0001553,C002000,2024-05-11,1273.14,online,Ahmedabad,10,0.009
T0001554,C003104,2025-11-27,6751.47,phone,Delhi,10,0.035
T0001555,C001220,2025-08-12,3804.85,mobile,Bhopal,7,0.195
T0001556,C002821,2025-10-19,262.96,online,Bhopal,11,0.016
T0001557,C001683,2024-10-05,1817.83,phone,Lucknow,1,0.07
T0001558,C005074,2024-08-03,18565.95,store,Pune,5,
T0001559,C002352,2024-08-26,6961.7,online,Hyderabad,8,0.003
T0001560,C002173,2024-01-13,4709.28,mobile,Chennai,5,0.146
T0001561,C006254,2025-10-06,2963.0,online,Mumbai,6,0.07
T0001562,C001875,2024-09-13,1823.53,online,Delhi,1,0.006
T0001563,C002155,2025-04-06,1071.1,online,Delhi,8,0.003
T0001564,C001445,2025-08-01,3241.06,online,Ahmedabad,1,0.003
T0001565,C001711,2024-10-27,3341.94,store,Kolkata,2,0.02
T0001566,C005660,2024-04-25,6148.75,store,Ahmedabad,4,0.037
T0001567,C006142,2025-03-15,1058.29,store,Bhopal,4,0.064
T0001568,C002934,2024-02-26,1100.4,mobile,Bengaluru,3,0.141
T0001569,C005269,2024-07-10,7415.25,store,Ahmedabad,9,0.092
T0001570,C002509,2025-11-24,507.74,online,Mumbai,9,0.012
T0001571,C000709,2025-11-02,863.74,mobile,Delhi,7,0.106
T0001572,C004763,2024-03-10,2370.2,mobile,Kochi,3,0.056
T0001573,C004470,2025-11-10,3419.07,store,Chennai,2,0.055
T0001574,C004439,2025-01-20,559.98,online,Ahmedabad,7,
T0001575,C002172,2025-09-19,1632.59,store,Ahmedabad,3,0.038
T0001576,C006038,2024-01-27,1505.83,online,Bengaluru,9,0.036
T0001577,C001434,2025-12-25,9162.99,store,Mumbai,5,0.086
T0001578,C000017,2024-05-31,3081.57,online,Kochi,9,
T0001579,C004465,2024-11-23,759.35,online,Ahmedabad,11,0.131
T0001580,C006089,2024-04-30,709.39,store,Kochi,8,0.015
T0001581,C001843,2025-05-11,4128.03,store,Bhopal,10,0.067
T0001582,C004686,2024-07-05,7076.69,mobile,Pune,2,0.04
T0001583,C006168,2025-04-27,2199.03,online,Bhopal,8,0.113
T0001584,C000455,2025-04-17,5642.38,online,Mumbai,2,
T0001585,C004626,2025-11-23,2673.95,online,Kolkata,9,0.211
T0001586,C004838,2024-01-15,1852.87,online,Chennai,3,0.03
T0001587,C002885,2025-08-31,991.64,online,Lucknow,2,0.089
T0001588,C002549,2024-04-10,5061.18,mobile,Pune,5,0.117
T0001589,C000236,2025-01-25,6385.61,online,Chennai,9,0.033
T0001590,C001742,2025-08-27,1304.41,mobile,Bhopal,4,0.128
T0001591,C001853,2025-05-25,2227.35,store,Bhopal,6,0.054
T0001592,C005587,2024-05-14,2375.64,online,Pune,11,0.101
T0001593,C003045,2025-08-20,594.55,mobile,Delhi,4,0.035
T0001594,C004949,2025-05-05,684.4,store,Bhopal,1,0.05
T0001595,C002916,2024-05-10,2771.01,online,Ahmedabad,6,0.052
T0001596,C001937,2024-07-09,3073.63,store,Kochi,9,0.042
T0001597,C002056,2025-03-30,334.86,store,Ahmedabad,4,0.046
T0001598,C003908,2025-06-26,1003.45,mobile,Bengaluru,8,0.066
T0001599,C003394,2025-06-05,638.59,online,Delhi,1,0.129
T0001600,C003273,2024-09-28,710.29,online,Chennai,6,0.042
T0001601,C002743,2024-02-26,3751.83,store,Ahmedabad,4,0.072
T0001602,C000915,2025-12-05,2183.81,online,Bengaluru,9,0.008
T0001603,C004390,2024-02-06,801.31,store,Pune,9,0.036
T0001604,C000280,2024-02-22,1365.07,online,Delhi,3,0.18
T0001605,C004611,2024-11-29,303.58,store,Delhi,4,0.002
T0001606,C005174,2025-11-24,243.39,store,Chennai,6,0.131
T0001607,C003247,2025-04-19,185.75,store,Lucknow,10,0.024
T0001608,C002121,2024-02-29,155.18,store,Ahmedabad,1,0.068
T0001609,C001845,2025-04-22,7138.35,online,Ahmedabad,5,0.011
T0001610,C004490,2024-02-28,5348.04,store,Delhi,4,0.075
T0001611,C002805,2024-06-04,4751.68,online,Mumbai,2,0.096
T0001612,C000562,2024-10-13,2149.35,online,Kolkata,8,0.101
T0001613,C002057,2024-03-17,1148.29,online,Chennai,3,0.003
T0001614,C002370,2024-04-16,1917.08,online,Bengaluru,7,0.069
T0001615,C003747,2025-07-13,919.83,online,Lucknow,10,0.096
T0001616,C006182,2025-09-25,1625.25,store,Bengaluru,4,0.051
T0001617,C000262,2025-01-08,1910.66,online,Kochi,3,0.048
T0001618,C005042,2025-05-08,2427.85,online,Lucknow,6,0.002
T0001619,C000191,2025-02-01,4064.12,store,Hyderabad,7,0.03
T0001620,C002401,2024-02-13,1673.31,mobile,Jaipur,10,0.051
